,id,name,unit,sourceNote,sourceOrganization,topics,source.id,source.value
137,2.0.hoi.Ele,IOH: Electricidad,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),"[{'id': '11', 'value': 'Pobreza'}]",37,
138,2.0.hoi.FPS,IOH: Finalización de la Educación Primaria,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),"[{'id': '4', 'value': 'Educación'}]",37,
139,2.0.hoi.Int,IOH: Internet ,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),"[{'id': '11', 'value': 'Pobreza'}]",37,
140,2.0.hoi.Math.pl_2.all,IOH: Competencia en Matemáticas Nivel 2,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
141,2.0.hoi.Math.pl_2.prv,"IOH: Competencia en Matemáticas Nivel 2, Escuelas Privadas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
142,2.0.hoi.Math.pl_2.pub,"IOH: Competencia en Matemáticas Nivel 2, Escuelas Públicas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
143,2.0.hoi.Math.pl_3.all,IOH: Competencia en Matemáticas Nivel 3,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
144,2.0.hoi.Math.pl_3.prv,"IOH: Competencia en Matemáticas Nivel 3, Escuelas Privadas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
145,2.0.hoi.Math.pl_3.pub,"IOH: Competencia en Matemáticas Nivel 3, Escuelas Públicas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
146,2.0.hoi.Read.pl_2.all,IOH: Competencia en Lectura Nivel 2,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
147,2.0.hoi.Read.pl_2.prv,"IOH: Competencia en Lectura Nivel 2, Escuelas Privadas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
148,2.0.hoi.Read.pl_2.pub,"IOH: Competencia en Lectura Nivel 2, Escuelas Públicas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
149,2.0.hoi.Read.pl_3.all,IOH: Competencia en Lectura Nivel 3,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
150,2.0.hoi.Read.pl_3.prv,"IOH: Competencia en Lectura Nivel 3, Escuelas Privadas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
151,2.0.hoi.Read.pl_3.pub,"IOH: Competencia en Lectura Nivel 3, Escuelas Públicas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
152,2.0.hoi.San,IOH: Saneamiento,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),"[{'id': '11', 'value': 'Pobreza'}]",37,
153,2.0.hoi.Sch,IOH: Matrícula Escolar,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),"[{'id': '11', 'value': 'Pobreza'}]",37,
154,2.0.hoi.Scie.pl_2.all,IOH: Competencia en Ciencias Nivel 2,,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
155,2.0.hoi.Scie.pl_2.prv,"IOH: Competencia en Ciencias Nivel 2, Escuelas Privadas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
156,2.0.hoi.Scie.pl_2.pub,"IOH: Competencia en Ciencias Nivel 2, Escuelas Públicas",,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,"[{'id': '11', 'value': 'Pobreza'}]",37,
